,target
5028,52.19406522690376
5029,50.34599757385564
5030,97.6507912088629
5031,49.756870240380366
5032,24.20070888919357
5033,80.67559161926934
5034,78.35313166532518
5035,62.17625665765656
5036,60.87253299656644
5037,50.53708087558448
5038,23.094681549049028
5039,14.383723896658964
5040,44.311818564579056
5041,55.096728648350286
5042,47.62493325240159
5043,48.3528086791256
5044,11.145166988353372
5045,6.945022252017335
5046,74.5044701216284
5047,32.567020970310324
5048,29.738663968581086
5049,10.730611924054976
5050,0.07261026044658725
5051,49.78523438940119
5052,81.12928889579771
5053,26.37257537467099
5054,75.40668829999075
5055,96.29135340726103
5056,70.69997693527787
5057,54.16724815532887
5058,57.87544386452211
5059,58.20914876306343
5060,11.12038247232239
5061,26.279970322648786
5062,44.678629704025674
5063,3.657404026330372
5064,3.6834453107958827
5065,66.5701650249595
5066,6.071693176888005
5067,22.84809977882413
5068,4.591734023948569
5069,42.761992374897346
5070,39.70378616252379
5071,65.06872984055258
5072,93.43025641369178
5073,83.46310907821095
5074,77.65700456126152
5075,53.171702931949284
5076,79.85399586388775
5077,16.970706502190758
5078,96.85193064292926
5079,14.38095268249916
5080,16.962764489323845
5081,97.05668707361602
5082,44.47024510790309
5083,7.77471008385197
5084,74.91325280347746
5085,19.631917919903945
5086,91.74846354084741
5087,49.22779285350336
5088,93.4519226518452
5089,4.989175058226549
5090,54.26785675998603
5091,87.17408879713687
5092,55.509822124802874
5093,67.47479306441858
5094,53.50606195759194
5095,60.26663075576922
5096,64.86820550710402
5097,9.315998217526204
5098,76.86357614822668
5099,54.67323166026131
5100,71.2363219276385
5101,44.913861340961446
5102,44.96925949987948
5103,18.35518596543466
5104,6.978750239639948
5105,57.258978910848626
5106,84.1509494948447
5107,60.44076882445051
5108,55.010331046721255
5109,33.74842766347845
5110,1.5840031882804637
5111,57.75717005671984
5112,92.62184204929088
5113,62.49529878672197
5114,25.132659303459395
5115,46.66679256981759
5116,88.11270509089843
5117,33.85783659131492
5118,48.60799089172183
5119,18.086874826745017
5120,91.41205340902863
5121,37.24116278788765
5122,88.63762297416605
5123,92.34200171357381
5124,74.56052489292335
5125,15.65902882444474
5126,20.32533272380965
5127,74.6435989086315
5128,81.48013808670146
5129,74.20930353597657
5130,25.06975320687744
5131,91.39429355554489
5132,12.510398533169498
5133,26.129592938558183
5134,35.18897408785579
5135,10.69026597579739
5136,69.5445979353731
5137,4.74068492436937
5138,72.30572937013613
5139,41.0710019232324
5140,39.123514893708865
5141,77.4735621683518
5142,92.001910794856
5143,19.827413407336866
5144,83.37606417447728
5145,40.87097967759233
5146,58.35156854522576
5147,64.86715769440698
5148,88.34709471758694
5149,0.728851144475154
5150,39.633506605716384
5151,20.712813781244204
5152,72.71195921193521
5153,57.705523529293394
5154,98.66091850848755
5155,90.66685783185733
5156,60.88044001202919
5157,62.38595290013643
5158,0.6063664557380228
5159,37.90419930155011
5160,92.62442773843367
5161,23.87877975802484
5162,69.98933907359742
5163,14.668884272540827
5164,34.9868933492816
5165,16.428278358239634
5166,14.977705482151515
5167,6.852938965531964
5168,21.177796540957416
5169,96.72223784531994
5170,46.226281140822366
5171,4.090759939353936
5172,55.573125431680324
5173,9.281987422710047
5174,16.66519582750302
5175,90.05584094243108
5176,48.72506237772153
5177,92.7996560289821
5178,34.01758861505534
5179,76.45998789894148
5180,24.564279162911966
5181,95.89142154905267
5182,8.973026264815712
5183,95.26758712073396
5184,66.73419684672123
5185,94.38119835102015
5186,15.977764598837586
5187,88.33958042383233
5188,39.5991904488908
5189,24.535474653016358
5190,53.29262030459133
5191,52.821079864819765
5192,50.556809490469384
5193,61.339572450450426
5194,86.17388669136386
5195,19.28167474364648
5196,0.23744718928528674
5197,26.066939440636478
5198,59.46279886692624
5199,67.82950630973494
5200,16.483120014880402
5201,89.19030976038047
5202,55.3768336379956
5203,86.3468913034375
5204,13.988033910765278
5205,33.425321575737065
5206,62.14899725616183
5207,88.72719762962666
5208,41.067797018743846
5209,98.98866026897747
5210,63.01675421396118
5211,35.72235795068049
5212,56.33874917902469
5213,85.41577816438459
5214,4.7428813800641745
5215,95.47111854553276
5216,26.320677524078004
5217,42.23976376710683
5218,91.56727620206365
5219,70.79254054468149
5220,89.66869412875764
5221,27.855062869606698
5222,38.84162080271865
5223,85.00268178067262
5224,58.68107019734059
5225,44.81812336342382
5226,2.023356714463574
5227,11.35634490015575
5228,37.404096190158064
5229,83.85896647114214
5230,90.60604154712385
5231,70.54209184793706
5232,76.39566052599886
5233,51.478393760771425
5234,14.506014990972167
5235,6.695358915435622
5236,51.14396430254207
5237,41.05281994873874
5238,31.90872307610143
5239,31.88677598257409
5240,65.3928178103049
5241,82.31996223423133
5242,96.44032700331883
5243,99.36812461185497
5244,93.06433953196472
5245,64.6362364591208
5246,13.347887481745179
5247,13.336441443376485
5248,79.7152909594351
5249,43.60270733745794
5250,96.66336130489509
5251,52.04509230718433
5252,20.254055971210196
5253,11.698526696817018
5254,82.84706607739176
5255,67.46300444320187
5256,59.62324586219646
5257,6.086977858857932
5258,26.80275353451083
5259,23.49189237713682
5260,38.64275909057006
5261,2.8814779417681597
5262,82.53586674209913
5263,81.33600433605011
5264,73.79853567345216
5265,55.94885666844948
5266,36.4676988411791
5267,22.192067048567644
5268,6.283768784881734
5269,11.385970164548267
5270,77.97933236124601
5271,9.185832513402218
5272,33.15385008231425
5273,65.22197667998857
5274,63.76746559311157
5275,3.0053998526741297
5276,5.285065362915148
5277,11.745599433392194
5278,51.898629208344445
5279,28.606257561446462
5280,44.32307106606692
5281,15.218539008951593
5282,29.608554330920455
5283,52.669168372938
5284,77.65550989715959
5285,57.985844315325934
5286,2.4681061588648765
5287,94.35034517416085
5288,43.91011337029538
5289,7.690243118537793
5290,45.762090028266336
5291,67.8381046636091
5292,41.3286910291137
5293,71.10078506412361
5294,51.31088310732791
5295,67.8907812663295
5296,86.14856770622313
5297,4.381865085460883
5298,11.240564043570815
5299,0.11960334615314405
5300,12.51384449861447
5301,66.4306879193557
5302,15.136017520696804
5303,22.171637701622497
5304,69.43498309804147
5305,1.0649574732643008
5306,79.0539678772854
5307,51.309121357680695
5308,73.22571639967543
5309,23.498339657062026
5310,3.482016019821761
5311,62.21709098885477
5312,93.32268051269958
5313,3.494982455508883
5314,97.34878474561626
5315,50.37922610239276
5316,36.206439816411006
5317,64.45191318521665
5318,22.411084363712398
5319,65.72333351378276
5320,33.661145142427955
5321,81.77895294438747
5322,61.40514623581493
5323,21.548202306352074
5324,64.3071519156875
5325,13.715635203124444
5326,46.23433168463813
5327,78.06868412162066
5328,6.053934418180237
5329,16.700855528676364
5330,94.6688978800376
5331,64.69737055286258
5332,85.29933909741277
5333,17.180353281227816
5334,76.25651088158963
5335,72.26110932040598
5336,31.80293135900809
5337,13.871399472418416
5338,64.0812588251422
5339,35.54281470962983
5340,47.91377817501843
5341,83.29885893688515
5342,29.431128311056355
5343,88.40335724998477
5344,24.16439624506668
5345,39.722946049603216
5346,98.83089751502462
5347,48.11580571621563
5348,15.084615372936614
5349,18.537404371851732
5350,14.029313057355601
5351,47.8576167980388
5352,54.58087242628572
5353,40.94805335622699
5354,7.437317158308497
5355,46.17670628815221
5356,61.4003357393036
5357,92.94388182581744
5358,47.34976714678379
5359,0.1483968545235579
5360,48.619882225585336
5361,13.983043611377822
5362,37.40698648855104
5363,40.55749661634464
5364,51.306952545088485
5365,95.92272394542496
5366,6.372790161220413
5367,25.21482507042418
5368,35.518308399616004
5369,27.41092828771989
5370,74.68693747086292
5371,34.38498826856622
5372,24.476227484523132
5373,91.7102104804903
5374,66.60034028124417
5375,79.909709575101
5376,74.95393651227394
5377,48.38478645560794
5378,78.49204540493636
5379,40.61124771211282
5380,7.222532716911323
5381,4.182152185037276
5382,31.708298447659526
5383,15.586210705734075
5384,19.098285790932653
5385,57.300700168063564
5386,56.0577109237931
5387,33.026568523268296
5388,53.96105945480374
5389,24.6969381122885
5390,43.83655889129615
5391,2.3830465215780534
5392,31.52036550108242
5393,96.4612881109974
5394,94.22165292140394
5395,78.07952036682255
5396,64.3594001855707
5397,64.96778328488486
5398,49.765975295779505
5399,73.69332680026136
5400,9.25473728189135
5401,97.84810445251179
5402,58.4688387573007
5403,12.156953806009813
5404,48.464487861548626
5405,98.49458909953435
5406,56.94878005940274
5407,70.32906185779183
5408,3.1810723471928535
5409,69.2735591355752
5410,64.65705745232592
5411,22.149550733960933
5412,67.46651940560056
5413,17.985801952592315
5414,31.578324675022756
5415,80.77139541767042
5416,14.066297409774947
5417,8.738428648862234
5418,41.11217150091486
5419,23.356094368425733
5420,76.65585761424174
5421,29.494865300126555
5422,17.69249782748358
5423,69.93514260378026
5424,2.9787249889071807
5425,17.80090393806196
5426,30.948653298241698
5427,78.11779888500942
5428,37.41856620838207
5429,7.934105084321505
5430,5.264173777633452
5431,55.00219553910069
5432,58.475284679662664
5433,84.47602446771552
5434,37.957343768350064
5435,33.10112450154696
5436,62.95837865755461
5437,0.007185069534709099
5438,47.86460448611724
5439,76.3730189909981
5440,89.750428215574
5441,9.162567776125897
5442,48.6843034637482
5443,90.12722269131658
5444,57.81106601534877
5445,98.6220763855545
5446,78.38059538339695
5447,4.49170832572174
5448,16.01633256848447
5449,41.65199703770219
5450,12.174353491392386
5451,41.978394594604424
5452,68.7645493331697
5453,74.57696226284062
5454,23.09353876369562
5455,4.6293367040363425
5456,45.822120792451614
5457,38.68746570248723
5458,11.06575003244562
5459,72.67456909549824
5460,73.56701954715925
5461,96.76055087810764
5462,23.613159346891887
5463,42.44864036999381
5464,91.48295424828729
5465,69.4508165816967
5466,39.264894905947465
5467,67.93680655408568
5468,28.77687279794567
5469,29.108794883276616
5470,11.868305409762963
5471,73.79179787143076
5472,23.130937260144186
5473,59.29055860310339
5474,5.3594159202741105
5475,33.73068129845505
5476,55.44442816245425
5477,61.117726091298685
5478,33.378371572503326
5479,10.864621829687902
5480,8.87571289314113
5481,21.864423497199954
5482,79.25254970288228
5483,98.43459362880415
5484,96.34330339194952
5485,77.111863384326
5486,2.1780301663295267
5487,29.001303249253073
5488,92.24602727907347
5489,10.286892994030188
5490,33.42949595862124
5491,62.1577054756171
5492,55.80702119256554
5493,1.658074735008638
5494,71.6749464500457
5495,99.15637291067043
5496,70.34240596081122
5497,53.5155980020508
5498,93.89954206203217
5499,61.05078328470191
5500,63.160605428878426
5501,49.39310272209576
5502,8.034848092457027
5503,27.511261865514452
5504,8.65697079241005
5505,75.55193869882069
5506,50.39253556981662
5507,87.03169046728814
5508,99.55650554592913
5509,32.948759100459974
5510,97.32263235569945
5511,3.660006289185514
5512,77.35951787279794
5513,22.434772045648106
5514,68.72677697741858
5515,43.81980082401586
5516,35.32439017256401
5517,46.78991851728533
5518,97.08616731786952
5519,0.2575007973246646
5520,87.69636016290525
5521,18.2186654655432
5522,47.75337022685156
5523,38.50948408488555
5524,86.80310214014744
5525,55.57405988625315
5526,60.12407202265841
5527,59.811685311630555
5528,76.75964629471866
5529,32.57537099074517
5530,22.842066713615907
5531,88.64065809383138
5532,36.78555230731988
5533,70.71920047772946
5534,73.34146183533576
5535,74.69337066444115
5536,64.37338643123599
5537,4.739295534373509
5538,9.74297635531879
5539,47.94601461150897
5540,29.53763361300333
5541,83.26097738083186
5542,92.78619261759314
5543,70.21656749063251
5544,79.87638693056599
5545,89.35200977505212
5546,4.9703428043740505
5547,27.305780693179198
5548,61.262773544025116
5549,66.79678737817673
5550,3.482304034849375
5551,85.33140893169261
5552,21.137700241085845
5553,16.456949701329506
5554,64.6596550882904
5555,39.28806004161254
5556,16.744485027496605
5557,39.232584920836054
5558,7.531769021974486
5559,76.55410105809565
5560,40.76934247135356
5561,20.191328960876596
5562,79.15159693731025
5563,2.6618758729508563
5564,34.10561789474848
5565,0.49262411245476456
5566,98.46227614613926
5567,84.45385292084407
5568,78.45348616810605
5569,70.78726826796188
5570,47.12029891536685
5571,19.26911330423624
5572,19.572673407527503
5573,88.44010423647137
5574,5.9713169144604805
5575,97.03186345745843
5576,70.22441011384083
5577,19.415978299841814
5578,73.20714420864485
5579,99.79080003121194
5580,0.44788770311023884
5581,62.3019158859152
5582,37.31347519873154
5583,87.4360689244568
5584,85.04456424037821
5585,21.097045132604734
5586,17.625466075855723
5587,75.83872655492291
5588,38.815811439862976
5589,85.02449800812602
5590,30.74367206886935
5591,25.980603234095145
5592,26.735347721102563
5593,26.491917324789465
5594,59.782981454842236
5595,89.31847494616022
5596,11.924047042393946
5597,39.26688302698361
5598,0.5052532808828685
5599,61.14840498960551
5600,58.64401789038408
5601,26.37672378750192
5602,5.017377732311459
5603,66.09012246280736
5604,84.9178420665742
5605,41.63774902902598
5606,41.596215506903825
5607,82.03486833415573
5608,59.447705719150484
5609,25.134595315346573
5610,66.14487523578703
5611,94.29943005327985
5612,55.776287934667565
5613,28.350456091431354
5614,90.1809855492055
5615,37.718395619068055
5616,80.78758844263791
5617,89.83217065437199
5618,83.89678310781835
5619,91.86031466445093
5620,61.10203233593068
5621,12.824022132831518
5622,3.2119377997118694
5623,36.50885154099449
5624,96.38462728280055
5625,21.81422140321569
5626,12.836730429311075
5627,32.53413820876509
5628,2.6335662368809354
5629,30.413902878588246
5630,96.0222222430098
5631,33.151457421409646
5632,32.313930971160644
5633,65.30846790579014
5634,95.2133006851875
5635,33.740947076917166
5636,16.998944372431268
5637,45.31684686254146
5638,45.95637287051721
5639,69.32193150327083
5640,93.93181157198288
5641,88.75020970899084
5642,52.986791296375856
5643,30.863767281984533
5644,76.23610574824016
5645,16.592440024821
5646,82.68775364466629
5647,64.06722957446985
5648,30.474579303159885
5649,20.50347788200263
5650,10.450903266104083
5651,12.765285088674991
5652,42.60435582572926
5653,80.88258989607112
5654,26.806710597567495
5655,31.08782045119575
5656,0.3529427209094387
5657,51.134428097055626
5658,43.97836747776858
5659,97.72379347137132
5660,90.69024474174483
5661,91.27095262039245
5662,34.51696510269205
5663,83.38621184784927
5664,73.90987396635705
5665,39.47339541714553
5666,76.50470365081401
5667,81.76008873530006
5668,14.49585736302272
5669,23.37479347833136
5670,50.287417133893
5671,72.41855918530143
5672,39.06332298083975
5673,14.531880096078913
5674,24.090788770741117
5675,85.36097892302726
5676,30.68638022177776
5677,33.92324879857407
5678,7.989560422133734
5679,76.69784469332126
5680,62.824767192595075
5681,82.81880752300393
5682,73.51106062100513
5683,33.46000642229404
5684,32.777467361525325
5685,54.20169608083206
5686,4.11352108252027
5687,39.47219597050417
5688,59.45882245127461
5689,47.01238073348951
5690,52.0582727358422
5691,41.25314924330271
5692,83.92847305605935
5693,63.26066440772566
5694,47.83050425041946
5695,84.2414898246185
5696,38.12364430060272
5697,26.933081581944855
5698,77.72338519401282
5699,23.43188793354168
5700,82.89235873800914
5701,89.5836093888883
5702,7.911065889086938
5703,17.009024184018294
5704,46.512195212843146
5705,52.36768797958954
5706,32.59068059331409
5707,65.49631988858566
5708,48.02930734988088
5709,59.69372384711407
5710,26.148260732869698
5711,8.288371611352328
5712,32.15188841572329
5713,98.29743961377397
5714,91.87375235921184
5715,95.29325504585572
5716,8.3851986698037
5717,24.32618485993921
5718,80.79787817626598
5719,43.715039415460204
5720,84.31184165262988
5721,18.61267137171912
5722,23.627553131858647
5723,96.54784218532876
5724,80.63927963937755
5725,62.97421272620893
5726,87.15693244546617
5727,44.27061429378633
5728,90.95187952525211
5729,25.808262738882217
5730,97.97933693211408
5731,81.74957833959641
5732,80.40159816591839
5733,3.589229650537396
5734,8.886478739889718
5735,31.39054561992436
5736,54.459177805622986
5737,86.9738512472916
5738,50.322803562968865
5739,70.82581024311611
5740,27.02998026644209
5741,12.256314345290043
5742,45.72970299332344
5743,23.429124303749823
5744,70.23890127576246
5745,70.41399752027041
5746,33.71740134143002
5747,77.63370267322779
5748,3.3044588105087205
5749,19.514281869535857
5750,6.741782378434861
5751,99.31485613993289
5752,8.405396355129415
5753,54.34651894083624
5754,36.493078154411684
5755,43.42480831614456
5756,67.71414313669001
5757,88.69234665754311
5758,11.418704957563907
5759,89.42833244150194
5760,87.69592378047335
5761,71.40478897413956
5762,96.71215178312914
5763,69.06814766264387
5764,86.38777863089192
5765,68.16866505069493
5766,62.53716712022336
5767,60.19430912686783
5768,44.568751099040604
5769,23.49040574597783
5770,78.81917089942249
5771,70.78100912665704
5772,52.721841073144425
5773,77.0796316411546
5774,75.66897789994084
5775,83.23214520658107
5776,47.93148061433008
5777,35.93581907058351
5778,68.08282613521433
5779,61.835959287551496
5780,97.4674232212775
5781,14.522743725151571
5782,13.305192442012752
5783,90.56716108422992
5784,48.0132838829006
5785,64.69532530964064
5786,31.946324523957717
5787,14.81831084551434
5788,42.5142010335391
5789,14.668044729500195
5790,21.71398979725761
5791,67.35547385621624
5792,31.480732938216168
5793,21.521370490238603
5794,68.99846129178948
5795,82.81597214705286
5796,1.6080139012556551
5797,76.46828834292779
5798,63.44860347233001
5799,76.32729269834343
5800,83.76584530103395
5801,16.463739499463166
5802,53.5861854329447
5803,88.36556834351791
5804,37.399266772393624
5805,54.54431540382033
5806,31.58827233675642
5807,9.358206876901635
5808,73.97744080490216
5809,53.50820336696836
5810,29.49370554909375
5811,21.176559727955087
5812,94.45914419653388
5813,55.25095913755892
5814,89.77031617918644
5815,66.5536315242143
5816,17.69636769940563
5817,12.400954811589775
5818,48.40733495584345
5819,21.706768990456723
5820,62.16515388178606
5821,78.22377248367474
5822,71.326324236989
5823,54.88276900291107
5824,50.77969915490196
5825,41.25778485922293
5826,14.780872040094154
5827,98.5892343676525
5828,12.155560866887413
5829,48.66181945579964
5830,49.2308523415988
5831,7.6776584503073355
5832,75.82064345775555
5833,17.143404156578093
5834,84.33876216213147
5835,22.56446855020992
5836,67.7330511650429
5837,56.599642603116244
5838,26.44807540855834
5839,65.27057154306414
5840,63.666052654112626
5841,4.391629081003359
5842,97.81218641750095
5843,33.78762545978309
5844,22.669705707460622
5845,77.90999001389628
5846,90.72321981457284
5847,60.50843395329097
5848,21.21331221018617
5849,4.097696681426191
5850,97.97679307797719
5851,47.72111085686549
5852,77.57249464388244
5853,73.38581496457951
5854,17.601015107873984
5855,94.31294855888592
5856,52.63841031024293
5857,69.87483435472882
5858,96.41599741763693
5859,76.44249225664612
5860,97.6918966745267
5861,32.163617844769234
5862,1.0924513341109319
5863,15.159702930944619
5864,2.990007055397002
5865,68.18434394356595
5866,64.96387692497044
5867,80.76033986899486
5868,24.44328984096849
5869,18.976831097193834
5870,28.208152373289565
5871,5.939017111985845
5872,89.82412311972601
5873,70.50701750374637
5874,68.24278877099712
5875,96.59886021205745
5876,34.98132613863154
5877,52.5292851708691
5878,76.69568558755947
5879,84.7987520126369
5880,5.240645601467461
5881,20.90379551706718
5882,34.529260306314185
5883,96.17324416711804
5884,41.43264975718323
5885,97.08887668748716
5886,26.40476666072427
5887,61.022174291495126
5888,19.760647757732603
5889,22.010088305489482
5890,48.9023811251647
5891,18.59130712392291
5892,41.50071860383273
5893,64.79247980043263
5894,56.837608430634226
5895,35.158101568199875
5896,11.243551481625554
5897,52.60261739058527
5898,85.1124422289646
5899,36.893665170517046
5900,87.16022257417535
5901,15.610724684569377
5902,57.79456860730131
5903,63.54516514816588
5904,36.27293479010375
5905,75.87610020189399
5906,65.5543051148397
5907,39.89244359022102
5908,39.65600049135308
5909,4.867985687337438
5910,55.03143905563962
5911,0.28908459516238527
5912,33.49475827478621
5913,62.19232276715103
5914,10.461676859893123
5915,13.913432231692052
5916,34.49472306066641
5917,12.449647364704777
5918,16.624569375567955
5919,66.52615974893888
5920,69.07411218209955
5921,9.758519668797323
5922,37.897069194167386
5923,35.18400775321649
5924,12.504709189776346
5925,56.75922056606053
5926,29.303506679594534
5927,47.84636930313949
5928,53.96915105991207
5929,72.79136812941928
5930,77.67721296680102
5931,78.69228802700528
5932,90.30804734379822
5933,82.48283662830437
5934,11.660310333082833
5935,41.18086275804417
5936,19.553520109642154
5937,2.659650933608205
5938,27.37727732764609
5939,83.32166423428333
5940,81.85764615274093
5941,32.99955810219995
5942,82.34698708341713
5943,90.73254341431135
5944,9.109554701188653
5945,10.73771467149742
5946,20.313999767245107
5947,84.8908059050506
5948,24.884616282266634
5949,45.73037837023342
5950,26.085574955977222
5951,3.1846851544248636
5952,92.8486277267132
5953,31.73719699423448
5954,62.90026581410876
5955,19.939017520805002
5956,55.269385829894354
5957,61.556958545200125
5958,85.69737362767864
5959,70.55765906247288
5960,74.22516931883291
5961,85.34163894272794
5962,48.92923728507727
5963,15.594181266059163
5964,97.18798698930678
5965,34.58938694734845
5966,95.60841690541571
5967,92.75234888640506
5968,54.48196211110587
5969,88.09086681799045
5970,2.137900717931072
5971,78.33475419729984
5972,27.771555461485605
5973,58.10569804990201
5974,80.1718156369258
5975,47.29278284623847
5976,6.262213207028798
5977,33.5016064627095
5978,39.64583960291639
5979,81.0934443379272
5980,19.4578089058055
5981,91.20617474016044
5982,7.957037138017982
5983,41.62315715242926
5984,0.34163338685366895
5985,9.745546748573858
5986,85.12261766775754
5987,30.22300043301753
5988,28.86739910623853
5989,95.73874555813399
5990,13.662905590592427
5991,4.458433575724653
5992,30.970575160108282
5993,71.68758537205571
5994,98.13590129252492
5995,99.01598640487435
5996,53.64005735973249
5997,80.10931267494814
5998,52.62555147186547
5999,25.641642905743062
6000,17.70177959896906
6001,13.322329160832385
6002,19.554933315842526
6003,22.70037181996506
6004,26.564793748578303
6005,38.40710817283658
6006,50.94782647337788
6007,49.44608964999403
6008,58.08019268239156
6009,20.273299510581197
6010,88.211965783295
6011,15.017779503740037
6012,11.113874194763909
6013,50.487178166118035
6014,21.965357453726067
6015,5.357526095337465
6016,34.63012377663341
6017,46.68454496239223
6018,73.00433679966329
6019,34.911362402290486
6020,36.357347069029636
6021,1.8550943499870507
6022,9.480832905742371
6023,87.12033394564105
6024,44.809854107691855
6025,21.737393433813825
6026,73.37544718027041
6027,67.67115343417251
6028,38.348610007144984
6029,27.36844052153613
6030,99.14615873906519
6031,76.43965568574791
6032,14.278488999571719
6033,70.07254914705499
6034,59.414213458301255
6035,76.37891769034817
6036,92.63824361197581
6037,77.91370774158628
6038,31.624784817635867
6039,65.44628383259075
6040,99.948826628998
6041,24.96635397677978
6042,35.882321966229306
6043,48.89699013111231
6044,55.84493266316203
6045,83.42159632478274
6046,24.507675415016028
6047,75.8747646140811
6048,37.702277731780796
6049,18.26393569213432
6050,61.706096746608964
6051,73.26333515390675
6052,51.47387744805648
6053,66.40986332531261
6054,75.87568189607055
6055,83.21215093079695
6056,94.92260980486941
6057,69.19209047877632
6058,57.97012541414935
6059,86.95696118034283
6060,5.623478176441505
6061,74.52989709716235
6062,89.63174702423063
6063,15.00070418213927
6064,31.46654627710938
6065,74.25613881911622
6066,41.2101250223717
6067,39.347914933505486
6068,90.87314111185091
6069,56.57085599306736
6070,14.337046659973335
6071,9.844001144687098
6072,23.475547414847885
6073,85.70240795174013
6074,54.07777181741274
6075,15.41779299168204
6076,41.81419011678322
6077,24.134934155023316
6078,15.515456180214294
6079,80.01749678500232
6080,59.07459508902369
6081,15.028882175934925
6082,77.36116776209423
6083,88.18242576545737
6084,97.51477779087412
6085,17.040652574905728
6086,2.449332381024419
6087,59.441895203832004
6088,52.15319189668336
6089,54.50019714587534
6090,16.210966135005798
6091,87.56172728963924
6092,76.8377486731797
6093,37.510742700965665
6094,90.21012019915861
6095,93.9789246598545
6096,41.69939133407838
6097,23.13099420235365
6098,82.08751948360612
6099,86.43477612094983
6100,75.53620959370915
6101,37.56577805687929
6102,16.104046477786717
6103,25.715869800735653
6104,19.1955353916547
6105,73.68380451697263
6106,83.03244601115523
6107,82.7183713856912
6108,86.86237890823958
6109,58.96096616986831
6110,62.54815040975729
6111,56.72370273896158
6112,71.26509776709491
6113,28.05197305384793
6114,99.01126804008612
6115,22.33527191854855
6116,8.888159257385567
6117,39.1075809478694
6118,7.118569717915341
6119,93.79253769281996
6120,72.28364928705295
6121,7.058149483116131
6122,89.93616518810967
6123,38.9322711740879
6124,30.275439754511872
6125,3.7830628057877496
6126,80.20080213517517
6127,70.49450684772734
6128,82.50690225943498
6129,99.57107959317699
6130,21.969226684904456
6131,59.483326040678094
6132,17.5453655293775
6133,97.096251663299
6134,28.907948021762042
6135,14.03495527015072
6136,52.28320200798413
6137,69.97202660382703
6138,49.685369200314746
6139,71.61702348540001
6140,62.72325393812256
6141,66.09923450001293
6142,7.496894299570638
6143,72.54896930546929
6144,49.672690137274685
6145,20.606176902560687
6146,28.212445649243637
6147,14.334982660750308
6148,95.90631635993807
6149,76.72069204187565
6150,1.0974671941889844
6151,21.78348423395165
6152,31.899952599403047
6153,52.24812439741054
6154,79.32015967399272
6155,71.57372734456123
6156,84.91927000992371
6157,96.53641906762118
6158,90.42598723620429
6159,78.69020622882292
6160,82.58285929153769
6161,48.4225093075093
6162,48.92263671617327
6163,26.437624538277053
6164,45.06943916615212
6165,49.642391159661166
6166,51.10582487575103
6167,56.239731919980414
6168,72.44773286410057
6169,15.599971208609038
6170,71.77106539842524
6171,84.78459961328775
6172,36.62969279347424
6173,53.600034515394725
6174,57.91381954052607
6175,49.66673638563322
6176,30.79698325304889
6177,83.82307503293151
6178,80.95402379936363
6179,72.81826360533691
6180,9.295793662515452
6181,66.68437497895508
6182,47.29255293792169
6183,73.26541956509269
6184,33.965495390711624
6185,61.768726003524996
6186,26.816360704627726
6187,94.07606697515237
6188,18.902825016156626
6189,63.93606626171106
6190,3.310341665993334
6191,28.05935244241696
6192,81.4494493193292
6193,19.173659944913624
6194,97.02787977840887
6195,54.20042251918807
6196,80.34130282709637
6197,76.73518053640137
6198,37.908834092795225
6199,17.613707808812094
6200,63.41198174333822
6201,16.51967623178465
6202,72.96299579957366
6203,80.60266435864642
6204,17.121638230506175
6205,81.00667686854044
6206,35.38328015931128
6207,99.63702933614786
6208,53.91180595224664
6209,85.63540208829
6210,29.106620337399683
6211,7.04605130139377
6212,21.311525788292716
6213,97.71064597700988
6214,33.61443765341028
6215,90.78250362689295
6216,85.12719287158271
6217,23.935868872128648
6218,3.351707909922841
6219,62.58770076055883
6220,85.93840950759758
6221,47.00575272189249
6222,48.91847596143588
6223,25.946087125180515
6224,24.16424587297548
6225,81.06485043680962
6226,58.495014505172634
6227,86.91074335028247
6228,15.445865425780015
6229,22.024264131600717
6230,83.6498886808578
6231,81.25925858143444
6232,44.80497501218784
6233,89.15634571762513
6234,50.78029090601222
6235,52.688377507527136
6236,90.7154294920698
6237,7.342450667925841
6238,36.70622621192571
6239,2.8448879747480658
6240,73.4669318299969
6241,18.814642647943423
6242,12.119941392979197
6243,33.19894703996489
6244,36.52372394548925
6245,92.63035543827726
6246,59.940202563802266
6247,6.811939710368103
6248,49.89327551434934
6249,76.14610647721253
6250,3.1954628111205396
6251,76.55880871720163
6252,45.919091970751325
6253,83.24015952255809
6254,67.16976927554256
6255,68.81272885245772
6256,28.460883015480302
6257,37.25841112970236
6258,61.95436173523119
6259,4.414157789659578
6260,85.90368486330792
6261,70.06735120526469
6262,68.08221510447945
6263,32.48800605717801
6264,68.39764044222795
6265,65.51892926044627
6266,95.9984952989324
6267,73.46798212577957
6268,19.33883521607457
6269,11.658958227152862
6270,68.40486160793247
6271,92.65208995022948
6272,21.08165943192107
6273,14.16092982601244
6274,37.30278871315804
6275,72.99978420017544
6276,17.833201265043527
6277,56.5008700113938
6278,62.07844581833674
6279,84.44972905518958
6280,16.41876448833904
6281,1.769631553235023
6282,50.62473730391736
6283,2.6614144566448763
6284,66.03647643046267
6285,58.02432310566582
6286,40.997846325689366
6287,17.662891349871902
6288,88.15331351589776
6289,55.135794218727845
6290,21.094696726191223
6291,35.322095113417326
6292,7.985475939650634
6293,3.692609488787669
6294,89.90769472331823
6295,95.62110293252096
6296,30.360181355604453
